lat,lon,estado,nombre,tipo,mas informacion,address
19.438595,-99.1354127,0,,Edificio,Grietas en diagol en muros,"República de Chile 43, Centro Histórico, Centro, 06000 Centro, CDMX, Mexico"
19.4198101,-99.1322549,0,,Edificio,Varias grietas  daño estructural,"Calle Agustín Delgado 28, Tránsito, 06820 Ciudad de México, CDMX, Mexico"
19.3732956,-99.1715484,0,,Edificio,,"Calle Dr. Roberto Gayol 1419, Col del Valle Sur, 03100 Ciudad de México, CDMX, Mexico"
19.2860141,-99.6909216,0,,Edificio,Colapso de torre capario,"Calle Parque el Sacromonte, 50100 Toluca de Lerdo, Méx., Mexico"
19.2922528,-99.1199053,0,,Edificio,,"Av. el Río 58, rciso Mendoza, 14390 Ciudad de México, CDMX, Mexico"
19.3924755,-99.1592467,0,,Edificio,CAÍDA DE FACHADA,"Enrique Rebsamen, Ciudad de México, CDMX, Mexico"
19.3089226,-99.1427597,0,,Edificio,Derrumbe parcial de barda,"Allende 101, Sta. Úrsula Coapa, 04650 Ciudad de México, CDMX, Mexico"
19.3057609,-99.1242272,0,,Edificio,Muchas fisuras horizontales  algus diagoles. Daño a la fachada  edifico contiguo recargado,"Av. Cal de Miramontes 3004, Girasoles II, 04920 Ciudad de México, CDMX, Mexico"
19.3678793,-99.2588336,0,,Edificio,,"Antonio Dovali Jaime 70, Santa Fe, Zedec Sta Fé, 01219 Ciudad de México, CDMX, Mexico"
19.3057609,-99.1242272,0,,Edificio,Muchas fisuras horizontales  algus diagoles. Daño a la fachada  edifico contiguo recargado,"Av. Cal de Miramontes 3004, Girasoles II, 04920 Ciudad de México, CDMX, Mexico"
19.406331,-99.1664666,0,,Edificio,Daños en estructura en torre turquesa,"Tepic & Tlacotalpan, Roma Sur, 06760 Ciudad de México, CDMX, Mexico"
19.4363788,-99.1920253,0,,Edificio,Grietas,"Galileo 317, Polanco, Polanco IV Secc, 11550 Ciudad de México, CDMX, Mexico"
19.3618953,-99.1570554,0,,Edificio,Hay varias grietas en diferentes departamentos y parece que el Edificio de a lado está muy dañado,"Bruno Traven 2, Gral Aya, 03340 Ciudad de México, CDMX, Mexico"
19.2792871,-99.1662883,0,,Edificio,Barda de casa de 4.5 metros de altura  es de tipo escalodo y se alcanza a ver hacia afuera de la casa  soporta puerta de madera de 3 metros de largo y 6 metros de altura. También presenta grieta en el marco de la puerta. En la base de la barda está el tanque de gay estaciol de 100 L  tiene un cuarto de su capacidad.,"Michoacán 16, La Joya, 14090 La Joya, CDMX, Mexico"
19.4233969,-99.0655165,0,,Edificio,Ladeamiento de seis Edificios juntos  agrietamiento de estructuras y las escaleras están mal sostenidas en algunos Edificios.,"Calle 2 412, Cuchilla Pantitlán, Ciudad de México, CDMX, Mexico"
19.4508782,-99.1658123,0,,Edificio,Edificio viejo que presenta muchas grietas y daños por el tiempo del departamento,"Segunda Cda. Agricultura 4, Agricultura, 11360 Ciudad de México, CDMX, Mexico"
19.4299567,-99.1695456,0,,Edificio,Grietas en escaleras y paredes en áreas comunes y dentro de los departamentos  daño visible en colum de soporte dentro del depto  recepción con daños en la puerta de cristal,"Rio Panuco 127, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.4135532,-99.1788088,0,,Edificio,,"Vicente Suárez 123, Condesa, 06140 Ciudad de México, CDMX, Mexico"
19.3709881,-99.1718328,0,,Edificio,Se hicieron grietas en varios departamento de la unidad habitaciol Miguel Aleman  o mejor conocido como (CUPA),"Av. Coyoacán 1435, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.4299567,-99.1695456,0,,Edificio,Grietas en escaleras y paredes en áreas comunes y dentro de los departamentos  daño visible en colum de soporte dentro del depto  recepción con daños en la puerta de cristal.,"Rio Panuco 127, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.3901993,-99.0715185,0,,Edificio,Cuarteadura severa en muro de soporte,"Tercera Cda. Ote. 245 5, Agrícola Oriental, 08500 Ciudad de México, CDMX, Mexico"
19.3697659,-99.1358672,0,,Edificio,Casas sin luz,"Tultepec 28, San Andrés Tetepilco, 09440 Ciudad de México, CDMX, Mexico"
19.3697659,-99.1358672,0,,Edificio,Casas sin luz,"Tultepec 28, San Andrés Tetepilco, 09440 Ciudad de México, CDMX, Mexico"
19.4107415,-99.1673941,0,,Edificio,Se cayó parcialmente el Edificio de enfrente de nuestro Edificio  gracias por ayudarnos,"Av Michoacán 5, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.2875217,-99.148676,0,,Edificio,Se trata de Edificios con 96 departamentos principalmente en el area de las ventas hay grietas que corren hasta el piso que se observan por dentro y fuera de los departamentos.,"Forestal 127, Guadalupe Tlalpan, 14389 Ciudad de México, CDMX, Mexico"
19.411815,-99.1355937,0,,Edificio,Separación de Edificios  inclicion  daños en ticos  fracturas en los departamentos,"Severo Amador 38, Vista Alegre, 06800 Ciudad de México, CDMX, Mexico"
19.4635257,-99.1538092,0,,Edificio,Fisuras en varios niveles del Edificio. Desprendimientos de recubrimiento.,"Av. Rio Consulado 800, Arel, 02980 Ciudad de México, CDMX, Mexico"
19.287281,-99.002932,0,,Edificio,Se partió la escalera del ingreso a mi domicilio y las colums que la sostienen además de u grieta en el interior del mismo,"Lagu del Ensueño 201, Selene 2da Secc, 13420 Ciudad de México, CDMX, Mexico"
19.4821586,-99.1941813,0,,Edificio,Cuarteaduras de paredes,"Constitución 42, Petrolera, 02470 Ciudad de México, CDMX, Mexico"
19.4194405,-99.1338357,0,,Edificio,Grietas en toda la fachada principal.,"Calz. San Antonio Abad 66, Tránsito, 06820 Ciudad de México, CDMX, Mexico"
19.3697659,-99.1358672,0,,Edificio,Casas sin energía eléctrica,"Tultepec 28, San Andrés Tetepilco, 09440 Ciudad de México, CDMX, Mexico"
19.3914687,-99.1541317,0,,Edificio,Despartamentos con paredes caídas al interior  escaleras dañadas,"Xochicalco 287, rvarte Poniente, 03020 Ciudad de México, CDMX, Mexico"
19.4552235,-99.1893103,0,,Edificio,Hay grietas en paredes denteo y fuera del Edificio  en las escaleraa y algunos departamentos,"Lago Míchigan 3, Tacuba, 11410 Ciudad de México, CDMX, Mexico"
19.3673765,-99.1795861,0,,Edificio,El Edificio sufrir agrietamiento  ruptura de cristales  por mencior de lo que pudimos observar desde afuera de las instalaciones ya que no hemos entrado al Edificio,"Av. Río Mixcoac 36, Crédito Constructor, 03230 Ciudad de México, CDMX, Mexico"
19.4635257,-99.1538092,0,,Edificio,Fisuras en varios niveles del Edificio. Desprendimientos de recubrimiento.,"Av. Rio Consulado 800, Arel, 02980 Ciudad de México, CDMX, Mexico"
19.4019306,-99.078964,0,,Edificio,Grietas profundas en algus paredes y al parecer se fue de lado la casa.,"Ote. 229 122, Agrícola Oriental, 08500 Ciudad de México, CDMX, Mexico"
19.3750769,-99.1395561,0,,Edificio,Grieta en uno de los pilares del Edificio   grietas en las escaleras de los tres primeros niveles  cuarteaduras en las paredes.,"Orinoco 26, Carmen, 03540 Ciudad de México, CDMX, Mexico"
19.3980853,-99.1369766,0,,Edificio,Grietas en muros que trasparon los departamentos hacia el exterior y en acabados internos.,"Calz. de Tlalpan 550, Álamos, 03510 Ciudad de México, CDMX, Mexico"
19.287281,-99.002932,0,,Edificio,Se partió la escalera del ingreso a mi domicilio y las colums que la sostienen además de u grieta en el interior del mismo,"Lagu del Ensueño 201, Selene 2da Secc, 13420 Ciudad de México, CDMX, Mexico"
19.4019306,-99.078964,0,,Edificio,Grietas profundas en algus paredes y al parecer se fue de lado la casa.,"Ote. 229 122, Agrícola Oriental, 08500 Ciudad de México, CDMX, Mexico"
19.4194405,-99.1338357,0,,Edificio,Daños estructurales considerables  grietas,"Calz. San Antonio Abad 66, Tránsito, 06820 Ciudad de México, CDMX, Mexico"
19.4131301,-99.0920766,0,,Edificio,La casa esta muy deteriorada a punto de caerse y la gente que habita ahi no se quiere salir y pone en riesgo su vida,"Calle 33 87, Igcio Zaragoza, 15000 Ciudad de México, CDMX, Mexico"
19.4980604,-99.1687643,0,,Edificio,Hay muchas grietas y caída de losetas en todos los pisos del Edificio,"Calle Pte. 140 839, Industrial Vallejo, 02300 Ciudad de México, CDMX, Mexico"
19.3521674,-99.1136704,0,,Edificio,Múltiples cuarteadoras en toda la estructura. Se requiere saber el nivel daño y si es habitable.,"Cereales 130, Granjas Esmeralda, 09810 Ciudad de México, CDMX, Mexico"
19.3836545,-99.1969067,0,,Edificio,Grietas y fracturas en diferentes áreas del inmueble. Algunos interiores también afectados,"Av. San Antonio 169, Carola, Sacramento, 01180 Ciudad de México, CDMX, Mexico"
19.3664772,-99.1434931,0,,Edificio,Caída de barda de entrada del estaciomiento de un restaurante,"Ajusco 24, Portales Nte, 03300 Ciudad de México, CDMX, Mexico"
19.4531302,-99.0595635,0,,Edificio,Es un árbol que con el temblor se movió y está apunto de caerse y se está llevando cables de alta tensión y ya tiro uno,"Av. 661 53, San Juan de Aragón CTM, 07990 Ciudad de México, CDMX, Mexico"
19.3182382,-99.0964081,0,,Edificio,Grietas en la pared y en la fachada,"Efeso 25, Lomas Estrella 2da Secc, 09890 Ciudad de México, CDMX, Mexico"
19.3894011,-99.1556964,0,,Edificio,Grieta de un metro de longitud en fachada que comunica con interior del domicilio  disposición de 45 grados,"Calle Torres Adalid 1504, rvarte Poniente, 03020 Ciudad de México, CDMX, Mexico"
19.2885185,-99.0597696,0,,Edificio,Grietas de 3 metros 2 bardas trodas,"Calle Delfin MZ79 LT7, Col del Mar, 13270 Ciudad de México, CDMX, Mexico"
19.3182382,-99.0964081,0,,Edificio,Grietas en la pared y en la fachada,"Efeso 25, Lomas Estrella 2da Secc, 09890 Ciudad de México, CDMX, Mexico"
19.3664772,-99.1434931,0,,Edificio,Caída de barda de entrada del estaciomiento de un restaurante,"Ajusco 24, Portales Nte, 03300 Ciudad de México, CDMX, Mexico"
19.411815,-99.1355937,0,,Edificio,Separación de Edificios  inclicion  daños en ticos  fracturas en los departamentos,"Severo Amador 38, Vista Alegre, 06800 Ciudad de México, CDMX, Mexico"
19.411815,-99.1355937,0,,Edificio,Separación de Edificios  inclicion  daños en ticos  fracturas en los departamentos,"Severo Amador 38, Vista Alegre, 06800 Ciudad de México, CDMX, Mexico"
19.4404387,-99.1469537,0,,Edificio,Inclido sobre calle de Mi hacia la calle y escuela primaria Pública.,"Calle Heroes 41, Guerrero, 06300 Ciudad de México, CDMX, Mexico"
19.419162,-99.1452186,0,,Edificio,Grietas en planta baja  primer y sefundo piso,"Calle Dr Velasco 17, Doctores, 06720 Ciudad de México, CDMX, Mexico"
19.4131301,-99.0920766,0,,Edificio,La casa esta muy deteriorada a punto de caerse y la gente que habita ahi no se quiere salir y pone en riesgo su vida,"Calle 33 87, Igcio Zaragoza, 15000 Ciudad de México, CDMX, Mexico"
19.287281,-99.002932,0,,Edificio,La escalera del ingreso al domicilio y las colums que sostienen el mismo,"Lagu del Ensueño 201, Selene 2da Secc, 13420 Ciudad de México, CDMX, Mexico"
19.3948806,-99.1491093,0,,Edificio,Cuarteaduras en paredes estructurales  en diagol y visibles en ambos lados de pared.,"La Quemada 143, rvarte Oriente, 03020 Ciudad de México, CDMX, Mexico"
19.4061443,-99.0002463,0,,Edificio,En el primer piso de la vivienda se han marcado grietas bastante visibles en el piso  y  la puerta de la vivienda no se puede cerrar por completo pues se queda atorada y cuesta mucho trabajo abrirla de nuevo.  Esto en el municipio de Nezahualcóyotl en el estado de México. He intentado marcar a protección civil de mi localidad pero no entra la llamada. Tengo miedo de que el piso colapse,"Rosita Alvírez 299, Benito Juárez, 57000 Nezahualcóyotl, Méx., Mexico"
19.4404387,-99.1469537,0,,Edificio,Inclido sobre calle de Mi hacia la calle y escuela primaria Pública.,"Calle Heroes 41, Guerrero, 06300 Ciudad de México, CDMX, Mexico"
19.411815,-99.1355937,0,,Edificio,Grietas en Edificios  estructura de ticos ladeadas  fractura en cister,"Severo Amador 38, Vista Alegre, 06800 Ciudad de México, CDMX, Mexico"
19.419162,-99.1452186,0,,Edificio,Grietas en planta baja  primer y sefundo piso del hotel Lord,"Calle Dr Velasco 17, Doctores, 06720 Ciudad de México, CDMX, Mexico"
19.427907,-99.1628728,0,,Edificio,Grietas elevadores caidos,"Paseo de la Reforma 250, Juárez, 06600 Ciudad de México, CDMX, Mexico"
19.419162,-99.1452186,0,,Edificio,Grietas en planta baja  primer y segundo piso del hotel Lord,"Calle Dr Velasco 17, Doctores, 06720 Ciudad de México, CDMX, Mexico"
19.4278691,-99.1756704,0,,Edificio,Muros muy agrietados  posible daño estructural  vecinos desalojaron el Edificio.,"Víctor Hugo 18, Anzures, 11590 Ciudad de México, CDMX, Mexico"
19.5331663,-99.0336012,0,,Edificio,En pared y techos se presentan grietas de tamaño significativo. Ayúdenos por favor.,"Mexicas 26, Valle de Santiago, 55130 Ecatepec de Morelos, Méx., Mexico"
19.427907,-99.1628728,0,,Edificio,Grietas elevadores dañados,"Paseo de la Reforma 250, Juárez, 06600 Ciudad de México, CDMX, Mexico"
19.3680964,-99.0185348,0,,Edificio,Grieta en pared de mi casa,"Cayetano Andrade 62, Zo Urba Ejidal Santa Martha Acatitla Sur, 09530 Ciudad de México, CDMX, Mexico"
19.4966192,-99.125128,0,,Edificio,Grietas a 45° en cubo de escaleras  en primer y segundo nivel,"Chiclayo 947, Lindavista, 07300 Ciudad de México, CDMX, Mexico"
19.4131301,-99.0920766,0,,Edificio,La casa se encuentra en mal.estado y la gente no se quiere salir pone en riesgo su vida solicitamos proteccion civil para evaluar inmueble,"Calle 33 87, Igcio Zaragoza, 15000 Ciudad de México, CDMX, Mexico"
19.0110126,-98.2203031,0,,Edificio,Varias grietas en mi casa,"Del Bosque, Puebla, Pue., Mexico"
19.3853199,-99.154781,0,,Edificio,Después del sismo aparecieron us grietas al parecer debido a la fricción con el Edificio de junto pero existe duda sobre todo en u de ellas. Les agradeceremos nos puedan ayudar,"Xochicalco 442, rvarte Poniente, 03220 Ciudad de México, CDMX, Mexico"
19.3680964,-99.0185348,0,,Edificio,Grieta en pared de mi casa,"Cayetano Andrade 62, Zo Urba Ejidal Santa Martha Acatitla Sur, 09530 Ciudad de México, CDMX, Mexico"
19.5331663,-99.0336012,0,,Edificio,En pared y techos se presentan grietas de tamaño significativo. Ayúdenos por favor.,"Mexicas 26, Valle de Santiago, 55130 Ecatepec de Morelos, Méx., Mexico"
19.5097543,-99.0411282,0,,Edificio,Grietas en los diferentes Edificios revisar por favor y muchos vidrios rotos,"Av. Tecnológico, Ecatepec de Morelos, Méx., Mexico"
19.4599562,-99.1487159,0,,Edificio,Caída de estructuras,"Abedules 17, Santa María Insurgentes, 06430 Ciudad de México, CDMX, Mexico"
19.3479715,-99.1876772,0,,Edificio,Abundantes Grietas,"Av. Insurgentes Sur 2079, San Ángel, 01000 Ciudad de México, CDMX, Mexico"
19.3663835,-99.1605049,0,,Edificio,Grietas en el edf y apartamentos,"Yácatas 499, Sta Cruz Atoyac, 03310 Ciudad de México, CDMX, Mexico"
19.429318,-99.1696976,0,,Edificio,grietas en la fachada,"Río Ebro 74, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.412532,-99.1628482,0,,Edificio,El Edificio está totalmente dañado,"Monterrey, Ciudad de México, CDMX, Mexico"
19.4289475,-99.169498,0,,Edificio,grietas en la fachada,"Río Ebro 86, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.4025931,-99.1760429,0,,Edificio,Grietas en vigas principales.,"Minería 45, Escandón II Secc, 11800 Ciudad de México, CDMX, Mexico"
19.3853199,-99.154781,0,,Edificio,Después del sismo aparecieron us grietas al parecer por la fricción con el otro Edificio. Sin embargo hay u duda en u de estas. Les agradeceremos nos puedan ayudar,"Xochicalco 442, rvarte Poniente, 03220 Ciudad de México, CDMX, Mexico"
19.3403144,-99.2150738,0,,Edificio,Grietas en las paredes despues de sismo,"Av Toluca 387, Olivar de los Padres, 01780 Ciudad de México, CDMX, Mexico"
19.3403144,-99.2150738,0,,Edificio,Grietas en las paredes despues de sismoo,"Av Toluca 387, Olivar de los Padres, 01780 Ciudad de México, CDMX, Mexico"
19.3680964,-99.0185348,0,,Edificio,Grieta en pared de mi casa,"Cayetano Andrade 62, Zo Urba Ejidal Santa Martha Acatitla Sur, 09530 Ciudad de México, CDMX, Mexico"
19.3709881,-99.1718328,0,,Edificio,,"Av. Coyoacán 1435, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.4599562,-99.1487159,0,,Edificio,Caída de estructuras. El dueño dice que ya lo revisaron pero no creemos que se cierto tenemos miedo de regresar el Edificio es viejo,"Abedules 17, Santa María Insurgentes, 06430 Ciudad de México, CDMX, Mexico"
19.4085553,-99.1609722,0,,Edificio,Huele mucho a gas,"Tlaxcala 13, Roma Sur, 06760 Ciudad de México, CDMX, Mexico"
19.4474111,-99.1352503,0,,Edificio,,"Paseo de la Reforma 51, Morelos, 06200 Ciudad de México, CDMX, Mexico"
19.419162,-99.1452186,0,,Edificio,Grietas en planta baja  primer y segundo piso del hotel lord,"Calle Dr Velasco 17, Doctores, 06720 Ciudad de México, CDMX, Mexico"
19.2995346,-99.1273931,0,,Edificio,Se cayo 1barda sobre un vehiculo  no hay heridos solo daños en la estructura y el auto,"Rancho Tlamapa 75, Nueva Oriental Coapa, 14300 Ciudad de México, CDMX, Mexico"
19.3709881,-99.1718328,0,,Edificio,Hay grietas y fisuras en varios departamentos. Son mas de 1000 Departamentos es imposible saber en cuantos. El multifamiliar es viejo  viven mas de 3000 persos  en él. Por favor  después de revisar Edificios mas dañados ponganle la atención debida. Por favor.,"Av. Coyoacán 1435, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.4413654,-99.1987162,0,,Edificio,Grietas en paredes y techos de baños  plafones rotos y con grietas  lámparas rotas,"Blvd. Miguel de Cervantes Saavedra 193, Grada, 11520 Ciudad de México, CDMX, Mexico"
19.391819,-99.1886389,0,,Edificio,grietas y fuga de gas,"Blvd. Adolfo López Mateos 1040, San Pedro de los Pinos, 03800 Álvaro Obregón, CDMX, Mexico"
19.4238459,-99.1614761,0,,Edificio,Cuarteaduras  grietas  un hoyo en la azotea deja ver al Edificio contiguo.,"Av Chapultepec 260, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.3598028,-99.2962017,0,,Edificio,grietas en las paredes,"Privada Jesús del Monte 39, Cuajimalpa, 05000 Ciudad de México, CDMX, Mexico"
37.7412488,-25.6755944,0,,Edificio,Daño estructural en colums del estaciomiento caída de parte de la fachada muros con grietas.,"Azores, Portugal"
19.3479715,-99.1876772,0,,Edificio,Grietas como arañazos en todos los muros interiores.,"Av. Insurgentes Sur 2079, San Ángel, 01000 Ciudad de México, CDMX, Mexico"
19.4278691,-99.1756704,0,,Edificio,Grietas enormes dentro y fuera del Edificio. Daños graves,"Víctor Hugo 18, Anzures, 11590 Ciudad de México, CDMX, Mexico"
19.4025931,-99.1760429,0,,Edificio,Grieta en u trabe a un tercio de la longitud de la trabe,"Minería 45, Escandón II Secc, 11800 Ciudad de México, CDMX, Mexico"
19.4085553,-99.1609722,0,,Edificio,Olor muy fuerte a gas,"Tlaxcala 13, Roma Sur, 06760 Ciudad de México, CDMX, Mexico"
19.4765063,-99.1549736,0,,Edificio,Barda desprendida,"Calle 21 248, Pro Hogar, 02600 Ciudad de México, CDMX, Mexico"
19.3972555,-99.1275649,0,,Edificio,Cayó Edificio de junto,"Cuauhtémoc 162, San Pedro Iztacalco, Ciudad de México, CDMX, Mexico"
19.4871709,-99.097328,0,,Edificio,Grietas en cada departamento  son grietas profundas.,"Ote. 155-A 3718, Salvador Díaz Mirón, 07400 Ciudad de México, CDMX, Mexico"
19.3737004,-99.1606621,0,,Edificio,El Edificio se ve visiblemente dañado en toda su fachada posterior  el movimiento dañó u pared de un Edificio aledaño ambos Edificios urge revisión.,"Avenida Cuauhtémoc 1217, Sta Cruz Atoyac, 03310 Ciudad de México, CDMX, Mexico"
18.4542983,-97.3893787,0,,Edificio,TECHO CUARTEADO Y CON SEPARACIN DE UNO O MAS CENTIMETOS  PAREDES AGRIETADA,"Calle 11 Ote 504, Nicolás Bravo, Tehuacán, Pue., Mexico"
20.2445995,-99.1856736,0,,Edificio,Casa de 2 plantas altas y u baja  la planta 2•alta  derrumbó pedazos de barda hacia la casa de a su lado. La casa dañada queda en la esqui.,"Santos Degollado 38, Centro, 42730 Mixquiahuala de Juárez, Hgo., Mexico"
19.287939,-98.8960678,0,,Edificio,Grieta grande abrio la e la mitad,"Calle 4 65, Fraternidad Antorchista, 56605 Chalco de Díaz Covarrubias, Méx., Mexico"
19.4058256,-99.1689697,0,,Edificio,Varias grietas y puertas con descuadre,"Baja California 38, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.3972555,-99.1275649,0,,Edificio,Cayó Edificio de junto,"Cuauhtémoc 162, San Pedro Iztacalco, Ciudad de México, CDMX, Mexico"
19.3709881,-99.1718328,0,,Edificio,Hay grietas y fisuras en varios departamentos. Son mas de 1000 Departamentos es imposible saber en cuantos. El multifamiliar es viejo  viven mas de 3000 persos  en él. Por favor  después de revisar Edificios mas dañados ponganle la atención debida. Por favor!!! Es mucha gente la que vivimos aquí,"Av. Coyoacán 1435, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.3853199,-99.154781,0,,Edificio,Después del sismo aparecieron us grietas  al parecer debido a la fricción con el otro Edificio. Sin embargo tenemos duda en u de ellas. Les agradeceremos nos puedan asesorar.,"Xochicalco 442, rvarte Poniente, 03220 Ciudad de México, CDMX, Mexico"
19.287939,-98.8960678,0,,Edificio,Grieta grande abrio la pared a la mitad,"Calle 4 65, Fraternidad Antorchista, 56605 Chalco de Díaz Covarrubias, Méx., Mexico"
19.4210614,-99.1340925,0,,Edificio,Se identifican grietas en diversas partes de los departamentos y en el exterior se alcanza a ver u grieta en uno de los castillos,"Calz. San Antonio Abad 39, Obrera, 06080 Ciudad de México, CDMX, Mexico"
19.0945954,-98.2286569,0,,Edificio,Grietas en las esquis,"Carmen Serdán 27, San José Cuatro Caminos, 72020 Puebla, Pue., Mexico"
19.4359578,-99.1340382,0,,Edificio,Viendo el Edificio desde atrás  se cayeron paredes y se ve muy flojo y que se va a caer. Desde afuera  se ve el interior de las habitaciones,"Donceles 83, Centro Histórico, Centro, 06000 Centro, CDMX, Mexico"
19.3866032,-99.1865782,0,,Edificio,Fisuras en varios pisos del Edificio inters y exters,"Av. Revolución 613, San Pedro de los Pinos, 03800 Ciudad de México, CDMX, Mexico"
19.4095245,-99.1706401,0,,Edificio,Varias grietas en las paredes del Edificio. Del 1er al 4to piso. También hay grietas en los techos. El Edificio quedó movido de su posición origil.,"Calle Amsterdam 188, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.4512509,-99.1804516,0,,Edificio,Paredes dañadas  trabes averiadas,"Mar de Chi 7, Popotla, 11400 Ciudad de México, CDMX, Mexico"
19.6985732,-100.5500438,0,,Edificio,Sufrió daños mis zotea se cuartito y tiro el techo,"Lázaro Cárdes 39, Vasco de Quiroga, 61150 Cd Hidalgo, Mich., Mexico"
19.395443,-99.1313116,0,,Edificio,2 grietas en diagol de aprox. 100cm en 2 paredes del departamento,"Av. Pdte. Plutarco Elías Calles 153, San Pedro Iztacalco, 08220 Ciudad de México, CDMX, Mexico"
19.4689309,-99.0968157,0,,Edificio,Poste de luz roto. desquebrajado a punto de caer sobre las casas  y persos,"Nte 90 6519, San Pedro el Chico, 07480 Ciudad de México, CDMX, Mexico"
19.4311657,-99.1680077,0,,Edificio,Grietas en las escaleras de emergencia,"Río Danubio 80, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.4512509,-99.1804516,0,,Edificio,Paredes dañadas  trabes averiadas,"Mar de Chi 7, Popotla, 11400 Ciudad de México, CDMX, Mexico"
19.430853,-99.1547178,0,,Edificio,Edificio semicolapsado  recargado sobre el aledaño.,"Calle Versalles 35, Juárez, 06600 Ciudad de México, CDMX, Mexico"
19.4295365,-99.1458704,0,,Edificio,2 grietas diagoles en u de las paredes inters del Edificio.,"Luis Moya 87, Colonia Centro, Centro, 06000 Centro, CDMX, Mexico"
19.4682512,-99.1371774,0,,Edificio,Se cayó parte de la barda de mi casa,"Abundio Martínez 245, Vallejo, 07870 Ciudad de México, CDMX, Mexico"
19.3333099,-99.1193131,0,,Edificio,varias grietas en 2 Edificios y casas se solicita cheque proteccion civil o algu autoridad,"Tlacuiloca 13, San Francisco Culhuacan, San Francisco Culhuacan de San Francisco, 04260 Ciudad de México, CDMX, Mexico"
19.4095794,-99.1696113,0,,Edificio,Daño estructural grave,"Calle Amsterdam 210, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.4251017,-99.1701418,0,,Edificio,Grietas en el Edificio  se pueden ver desde el exterior,"Paseo de la Reforma 398, Nueva Cobertura, 06600 Ciudad de México, CDMX, Mexico"
19.4436097,-99.0751585,0,,Edificio,En cuartos,"Francisco Sarabia, Ciudad de México, CDMX, Mexico"
19.3629027,-99.0883976,0,,Edificio,Bardas   derrumbe  total,"Allende 61, San Pedro, Ciudad de México, CDMX, Mexico"
19.2805897,-99.1322681,0,,Edificio,Gritas en Edificio y escaleras  derrumbes de fachadas,"Rincón Sur 15, Bosque del Sur, 16010 Ciudad de México, CDMX, Mexico"
19.361609,-99.0112602,0,,Edificio,En cuartos,"Francisco Sarabia 49, Santa Martha Acatitla, Ciudad de México, CDMX, Mexico"
19.4719928,-99.1958772,0,,Edificio,Se presentan gritas en los muros de los accesos por la parte de FFCC CIOLES,"Av. 5 de Mayo, Ciudad de México, CDMX, Mexico"
19.3670858,-99.1549773,0,,Edificio,Colums desgajadas de Edificio,"Calle Azores 609, Portales Nte, 03300 Ciudad de México, CDMX, Mexico"
19.3945969,-99.0731928,0,,Edificio,,"Sur 16, Ciudad de México, CDMX, Mexico"
19.3670858,-99.1549773,0,,Edificio,Colums desgajadas de Edificio 16 familias,"Calle Azores 609, Portales Nte, 03300 Ciudad de México, CDMX, Mexico"
20.1290197,-98.7419558,0,,Edificio,,"Gabriel Mancera, Cuauhtémoc, 42020 Pachuca de Soto, Hgo., Mexico"
19.4377774,-99.0903249,0,,Edificio,Grietas profundas en la planta baja en la parte trasera de la casa.,"Calle Ote. 174 474, Moctezuma 2da Secc, 15530 Ciudad de México, CDMX, Mexico"
19.3780656,-99.0355355,0,,Edificio,Derrumbe barda frontal,"Batallón de Zapadores 47, Ejército de Oriente Indeco II Issste, 09230 Ciudad de México, CDMX, Mexico"
19.5997488,-99.04411,0,,Edificio,,"Melchor Ocampo 8, San Cristóbal Centro, 55000 Ecatepec de Morelos, Méx., Mexico"
19.359147,-99.1886283,0,,Edificio,Grietas en paredes,"Guty Cárdes 32, Guadalupe Inn, 01020 Ciudad de México, CDMX, Mexico"
19.6011101,-99.0576925,0,,Edificio,Sin luz desde 1 de la tarde no hay medio de notificarlo,"Ecatepec 9, Tierra Blanca, 55020 Ecatepec de Morelos, Méx., Mexico"
19.3780656,-99.0355355,0,,Edificio,Derrumbe barda frontal,"Batallón de Zapadores 47, Ejército de Oriente Indeco II Issste, 09230 Ciudad de México, CDMX, Mexico"
19.5115088,-99.0842636,0,,Edificio,Vencimiento de barda principal en la Secundaria Técnica No. 42  próxima a caerse  en la que se encuentra la puerta.,"Fragata, San Miguel Xalostoc, 55390 Ecatepec de Morelos, Méx., Mexico"
18.9623318,-99.2596495,0,,Edificio,,"Ahuatlan 13, Real Tetela, 62158 Cuervaca, Mor., Mexico"
19.4345803,-99.1477475,0,,Edificio,Grietas en diferentes paredes y varios pisos.,"Calle de Balderas 33, Colonia Centro, Centro, 06000 Ciudad de México, CDMX, Mexico"
